measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Asia,Both,95 plus,Major depressive disorder,Percent,1995,0.03221297535655876,0.047215467281777244,0.020754919034067183
Prevalence,Asia,Both,15 to 19,Dysthymia,Percent,1995,0.005931649205273164,0.008399218263499854,0.003949050249585061
Prevalence,Asia,Both,20 to 24,Dysthymia,Percent,1995,0.010019855239532681,0.014005349930745169,0.006756054371535874
Prevalence,Asia,Both,25 to 29,Dysthymia,Percent,1995,0.013406541031898587,0.01817825439359209,0.0097408276953025
Prevalence,Asia,Both,30 to 34,Dysthymia,Percent,1995,0.01647893965114377,0.021290660626728526,0.01299826952338662
Prevalence,Asia,Both,35 to 39,Dysthymia,Percent,1995,0.01921189625164794,0.024496831430389564,0.015005565810639785
Prevalence,Asia,Both,40 to 44,Dysthymia,Percent,1995,0.02196426133807762,0.02924415039013088,0.016072676133708864
Prevalence,Asia,Both,45 to 49,Dysthymia,Percent,1995,0.02334813578453156,0.030623990460152815,0.017171357330355314
Prevalence,Asia,Both,50 to 54,Dysthymia,Percent,1995,0.02436053636630011,0.03114453073841046,0.01891934319765188
Prevalence,Asia,Both,55 to 59,Dysthymia,Percent,1995,0.02542218365783978,0.0323494634179739,0.020084247693024006
Prevalence,Asia,Both,60 to 64,Dysthymia,Percent,1995,0.02595147886889737,0.034300029023028776,0.018774540714944575
Prevalence,Asia,Both,65 to 69,Dysthymia,Percent,1995,0.024504793982664728,0.033030374883242765,0.01760896531282274
Prevalence,Asia,Both,70 to 74,Dysthymia,Percent,1995,0.02182337333860601,0.028577336810727216,0.01639560486178525
Prevalence,Asia,Both,75 to 79,Dysthymia,Percent,1995,0.018467682657116673,0.023616532094502183,0.0142197005768137
Prevalence,Asia,Both,80 to 84,Dysthymia,Percent,1995,0.015213423954812923,0.020870511377701698,0.010934556494539293
Prevalence,Asia,Both,85 to 89,Dysthymia,Percent,1995,0.013349313147646154,0.01837726278858873,0.009560138451696903
Prevalence,Asia,Both,90 to 94,Dysthymia,Percent,1995,0.012401738299219913,0.0166734602579231,0.009040090958732953
Prevalence,Asia,Both,95 plus,Dysthymia,Percent,1995,0.01196059799566526,0.018577452029938137,0.007949159916034062
Prevalence,Asia,Both,15 to 19,Bipolar disorder,Percent,1995,0.0036729043030711657,0.005073703731472097,0.0024996402938326535
Prevalence,Asia,Both,20 to 24,Bipolar disorder,Percent,1995,0.0045466458098869416,0.006087017368947574,0.0032434175355471476
Prevalence,Asia,Both,25 to 29,Bipolar disorder,Percent,1995,0.004517604533362517,0.0060003183375918895,0.0033784575909354742
Prevalence,Asia,Both,30 to 34,Bipolar disorder,Percent,1995,0.0044552798021611825,0.005816788146520735,0.0033020392985942805
Prevalence,Asia,Both,35 to 39,Bipolar disorder,Percent,1995,0.004628174479101192,0.006006021330381463,0.003559106002496781
Prevalence,Asia,Both,40 to 44,Bipolar disorder,Percent,1995,0.004709033013212148,0.006033520784329757,0.003512390808211657
Prevalence,Asia,Both,45 to 49,Bipolar disorder,Percent,1995,0.005039461801269619,0.006582755457729278,0.0037871494844464878
Prevalence,Asia,Both,50 to 54,Bipolar disorder,Percent,1995,0.0051707691659906045,0.006902048639036698,0.003773031064691727
Prevalence,Asia,Both,55 to 59,Bipolar disorder,Percent,1995,0.005047812389507719,0.006547221435695709,0.0038927380431641734
Prevalence,Asia,Both,60 to 64,Bipolar disorder,Percent,1995,0.00480840862834535,0.00604974623158682,0.0037567021845462873
Prevalence,Asia,Both,65 to 69,Bipolar disorder,Percent,1995,0.004439920421227703,0.005678484264820431,0.0033056003703051478
Prevalence,Asia,Both,70 to 74,Bipolar disorder,Percent,1995,0.003905617484635469,0.005045183207757005,0.002907162162781417
Prevalence,Asia,Both,75 to 79,Bipolar disorder,Percent,1995,0.0033324841039852997,0.004276266476560527,0.002484205611669205
Prevalence,Asia,Both,80 to 84,Bipolar disorder,Percent,1995,0.002847465962651922,0.003721907932901994,0.0020975369926273285
Prevalence,Asia,Both,85 to 89,Bipolar disorder,Percent,1995,0.0024957071036504617,0.0033772513991040865,0.0018164406284117895
Prevalence,Asia,Both,90 to 94,Bipolar disorder,Percent,1995,0.002266431751355811,0.0030704142384185944,0.0016396657423957608
Prevalence,Asia,Both,95 plus,Bipolar disorder,Percent,1995,0.0021016215608456196,0.0030071634801380315,0.001410838691967635
Prevalence,Asia,Both,15 to 19,Anxiety disorders,Percent,1995,0.040944558230573885,0.05331033570941593,0.030934825105577334
Prevalence,Asia,Both,20 to 24,Anxiety disorders,Percent,1995,0.04134006607192677,0.05562793233414369,0.030030756998004143
Prevalence,Asia,Both,25 to 29,Anxiety disorders,Percent,1995,0.04067075832108596,0.055821099550256444,0.02949678457763055
Prevalence,Asia,Both,30 to 34,Anxiety disorders,Percent,1995,0.04079038046355481,0.05377636947615613,0.031208888537871897
Prevalence,Asia,Both,35 to 39,Anxiety disorders,Percent,1995,0.041382871638976804,0.05147273347156396,0.03194931850427259
Prevalence,Asia,Both,40 to 44,Anxiety disorders,Percent,1995,0.04179160167360565,0.05473726938871561,0.03084822823380664
Prevalence,Asia,Both,45 to 49,Anxiety disorders,Percent,1995,0.04222892910887312,0.055390327891363215,0.03148387391458315
Prevalence,Asia,Both,50 to 54,Anxiety disorders,Percent,1995,0.04225549520979814,0.053356597437714544,0.03318126033948423
Prevalence,Asia,Both,55 to 59,Anxiety disorders,Percent,1995,0.04219256493407423,0.052843046414123976,0.03365526158291799
Prevalence,Asia,Both,60 to 64,Anxiety disorders,Percent,1995,0.04215804170441676,0.0553343192937559,0.03231209723870743
Prevalence,Asia,Both,65 to 69,Anxiety disorders,Percent,1995,0.04191933882005496,0.05620961017146768,0.031817345498914164
Prevalence,Asia,Both,70 to 74,Anxiety disorders,Percent,1995,0.04189960741230545,0.055011771988279196,0.032706920067320684
Prevalence,Asia,Both,75 to 79,Anxiety disorders,Percent,1995,0.041479415690113,0.053034789816454035,0.03281641736019793
Prevalence,Asia,Both,80 to 84,Anxiety disorders,Percent,1995,0.0401143753240463,0.050701629355086195,0.0311278772431683
Prevalence,Asia,Both,85 to 89,Anxiety disorders,Percent,1995,0.03709679853952025,0.047704077958039916,0.028049466015732587
Prevalence,Asia,Both,90 to 94,Anxiety disorders,Percent,1995,0.03259528778680941,0.042095544900721954,0.02393108738441737
Prevalence,Asia,Both,95 plus,Anxiety disorders,Percent,1995,0.026801361451844172,0.036400008433403436,0.018201457618514768
Prevalence,Europe,Both,80 to 84,Bipolar disorder,Percent,1995,0.0060693838179992025,0.007967274607115209,0.004489678401115215
Prevalence,Europe,Both,85 to 89,Bipolar disorder,Percent,1995,0.004966843691864588,0.006694476545524439,0.003636481801571297
Prevalence,Europe,Both,90 to 94,Bipolar disorder,Percent,1995,0.00406839176676465,0.005549096239924403,0.002937692946267046
Prevalence,Europe,Both,95 plus,Bipolar disorder,Percent,1995,0.0033727279648503162,0.004759802002275997,0.0022519881286038146
Prevalence,Europe,Both,15 to 19,Anxiety disorders,Percent,1995,0.05977812542436458,0.07650970337447889,0.04576541075554676
Prevalence,Europe,Both,20 to 24,Anxiety disorders,Percent,1995,0.05818506408415233,0.07612052674429955,0.04353857664062848
Prevalence,Europe,Both,25 to 29,Anxiety disorders,Percent,1995,0.05641882945467233,0.07626643278413826,0.04127702297386398
Prevalence,Europe,Both,30 to 34,Anxiety disorders,Percent,1995,0.05400435205097428,0.07133030599859085,0.04165642261251716
Prevalence,Europe,Both,35 to 39,Anxiety disorders,Percent,1995,0.05161777547757214,0.06467566151761955,0.04040445255353099
Prevalence,Europe,Both,40 to 44,Anxiety disorders,Percent,1995,0.05081694076011065,0.06577806712163517,0.03781902362392406
Prevalence,Europe,Both,45 to 49,Anxiety disorders,Percent,1995,0.05129060629925946,0.06737332141572759,0.03814381284793761
Prevalence,Europe,Both,50 to 54,Anxiety disorders,Percent,1995,0.05209812096409027,0.06605424079193388,0.04065739318783701
Prevalence,Europe,Both,55 to 59,Anxiety disorders,Percent,1995,0.05119018156740461,0.06381254547137931,0.04102101563676533
Prevalence,Europe,Both,60 to 64,Anxiety disorders,Percent,1995,0.052161184849460196,0.06827863321991827,0.04012626939593195
Prevalence,Europe,Both,65 to 69,Anxiety disorders,Percent,1995,0.05189359560981498,0.06990790898517027,0.03904479434899501
Prevalence,Europe,Both,70 to 74,Anxiety disorders,Percent,1995,0.053340410948468815,0.07213397906409455,0.04079977246680651
Prevalence,Europe,Both,75 to 79,Anxiety disorders,Percent,1995,0.05178729683214089,0.06790494325492524,0.040133125528897834
Prevalence,Europe,Both,80 to 84,Anxiety disorders,Percent,1995,0.05054932639132022,0.06569817350662836,0.03871851432747806
Prevalence,Europe,Both,85 to 89,Anxiety disorders,Percent,1995,0.04752726113650819,0.06200306660919986,0.03514995063597579
Prevalence,Europe,Both,90 to 94,Anxiety disorders,Percent,1995,0.042958485889211064,0.057235538571932636,0.030756875116450234
Prevalence,Europe,Both,95 plus,Anxiety disorders,Percent,1995,0.03762017182296526,0.05230466488493962,0.025682515505109426
Prevalence,Oceania,Both,95 plus,Bipolar disorder,Percent,1995,0.0016968292328729253,0.0026063803497884046,0.0010123732242081976
Prevalence,Oceania,Both,15 to 19,Anxiety disorders,Percent,1995,0.05172089735871026,0.07176901791779346,0.035619639173234297
Prevalence,Oceania,Both,20 to 24,Anxiety disorders,Percent,1995,0.04898141723387036,0.07104852609158462,0.03253950658990974
Prevalence,Oceania,Both,25 to 29,Anxiety disorders,Percent,1995,0.04663205926704345,0.07015879260848537,0.030611555328116154
Prevalence,Oceania,Both,30 to 34,Anxiety disorders,Percent,1995,0.04543361405502395,0.06569307650819729,0.031053495390076673
Prevalence,Oceania,Both,35 to 39,Anxiety disorders,Percent,1995,0.04486958924729762,0.0617755588859143,0.03126716051101129
Prevalence,Oceania,Both,40 to 44,Anxiety disorders,Percent,1995,0.044883811405221165,0.06424502098751768,0.02920302254085766
Prevalence,Oceania,Both,45 to 49,Anxiety disorders,Percent,1995,0.04552900069638102,0.06463371623793415,0.030314079158284636
Prevalence,Oceania,Both,50 to 54,Anxiety disorders,Percent,1995,0.04652478801950956,0.06304805063739065,0.033323470570947145
Prevalence,Oceania,Both,55 to 59,Anxiety disorders,Percent,1995,0.04788409667068861,0.0639477149392637,0.03551814530125768
Prevalence,Oceania,Both,60 to 64,Anxiety disorders,Percent,1995,0.04928168407144949,0.06946651768800878,0.03486608022673494
Prevalence,Oceania,Both,65 to 69,Anxiety disorders,Percent,1995,0.04993190111308726,0.07279230158239239,0.034760138417817575
Prevalence,Oceania,Both,70 to 74,Anxiety disorders,Percent,1995,0.05000618950873686,0.07334819190569493,0.035963399315879926
Prevalence,Oceania,Both,75 to 79,Anxiety disorders,Percent,1995,0.049429445449925696,0.06994230601009006,0.0361536443243464
Prevalence,Oceania,Both,80 to 84,Anxiety disorders,Percent,1995,0.04828254316495072,0.06705068941352949,0.034769639933161095
Prevalence,Oceania,Both,85 to 89,Anxiety disorders,Percent,1995,0.0458189873198511,0.0632279932428422,0.03192588331324103
Prevalence,Oceania,Both,90 to 94,Anxiety disorders,Percent,1995,0.04263315267903001,0.06015576642099277,0.0289284771148577
Prevalence,Oceania,Both,95 plus,Anxiety disorders,Percent,1995,0.03867266667204183,0.05679620370316103,0.02529732890788358
Prevalence,United States of America,Both,15 to 19,Major depressive disorder,Percent,1996,0.04190880573304618,0.05504686120333448,0.03212751728818845
Prevalence,United States of America,Both,20 to 24,Major depressive disorder,Percent,1996,0.058753855289057695,0.07787521189905083,0.043533282887514
Prevalence,United States of America,Both,25 to 29,Major depressive disorder,Percent,1996,0.054320493935090114,0.07009196730315555,0.0426418446039568
Prevalence,United States of America,Both,30 to 34,Major depressive disorder,Percent,1996,0.04986506131286865,0.06661718956788637,0.03696919671206188
Prevalence,United States of America,Both,35 to 39,Major depressive disorder,Percent,1996,0.04585899051127284,0.05522468972686247,0.03741001952048771
Prevalence,United States of America,Both,40 to 44,Major depressive disorder,Percent,1996,0.041940772125335014,0.05192669867169869,0.03348924505246981
Prevalence,United States of America,Both,45 to 49,Major depressive disorder,Percent,1996,0.038305399592821546,0.045994863446462954,0.031579125952891994
Prevalence,United States of America,Both,50 to 54,Major depressive disorder,Percent,1996,0.034642624210141124,0.04075795347868743,0.028882959491643354
Prevalence,United States of America,Both,55 to 59,Major depressive disorder,Percent,1996,0.03106356482483133,0.037357373975952304,0.025129573992652168
Prevalence,United States of America,Both,60 to 64,Major depressive disorder,Percent,1996,0.028898494847731954,0.035886999577990006,0.022914234135371667
Prevalence,United States of America,Both,65 to 69,Major depressive disorder,Percent,1996,0.02912830899293747,0.03433156259315515,0.024270398698588873
Prevalence,United States of America,Both,70 to 74,Major depressive disorder,Percent,1996,0.029477135606403235,0.03524182842655943,0.02476377342701396
Prevalence,United States of America,Both,75 to 79,Major depressive disorder,Percent,1996,0.029798813611744163,0.037631473707801594,0.023334255061208484
Prevalence,United States of America,Both,80 to 84,Major depressive disorder,Percent,1996,0.03064608004091687,0.03909325353218002,0.02319975022231353
Prevalence,United States of America,Both,85 to 89,Major depressive disorder,Percent,1996,0.032394934900827364,0.039477198452040056,0.025899011066873322
Prevalence,United States of America,Both,90 to 94,Major depressive disorder,Percent,1996,0.03414367585112987,0.044200240006597606,0.025775561042692616
Prevalence,United States of America,Both,95 plus,Major depressive disorder,Percent,1996,0.035479604998159844,0.05010169940492884,0.023718543912076055
Prevalence,United States of America,Both,15 to 19,Dysthymia,Percent,1996,0.010762226185162866,0.014969578866735812,0.007600560551600461
Prevalence,United States of America,Both,20 to 24,Dysthymia,Percent,1996,0.017140331230022773,0.023118284704302834,0.011985665074072184
Prevalence,United States of America,Both,25 to 29,Dysthymia,Percent,1996,0.021068305161586243,0.02832133940520733,0.015116094743578192
Prevalence,United States of America,Both,30 to 34,Dysthymia,Percent,1996,0.02343272397411068,0.030304155110384305,0.01847822725922602
Prevalence,United States of America,Both,35 to 39,Dysthymia,Percent,1996,0.02496053273535678,0.031297085364116774,0.02001829581099806
Prevalence,United States of America,Both,40 to 44,Dysthymia,Percent,1996,0.025660758170684417,0.03323803469069364,0.018981711662676325
Prevalence,United States of America,Both,45 to 49,Dysthymia,Percent,1996,0.024355036771843978,0.03197478095348563,0.018049465112644356
Prevalence,United States of America,Both,50 to 54,Dysthymia,Percent,1996,0.021687176393392262,0.02811967099635411,0.016672663262474616
Prevalence,United States of America,Both,55 to 59,Dysthymia,Percent,1996,0.01847977580400048,0.023444559895234376,0.014703194782038548
Prevalence,United States of America,Both,60 to 64,Dysthymia,Percent,1996,0.015362017026499409,0.020062742940622064,0.011517897710801023
Prevalence,United States of America,Both,65 to 69,Dysthymia,Percent,1996,0.013189097651461566,0.0175744518467793,0.009584762513568545
Prevalence,United States of America,Both,70 to 74,Dysthymia,Percent,1996,0.011648824199089504,0.014897328206128825,0.008838462006703478
Prevalence,United States of America,Both,75 to 79,Dysthymia,Percent,1996,0.010403792107042027,0.01312020166230129,0.008142828186912693
Prevalence,United States of America,Both,80 to 84,Dysthymia,Percent,1996,0.009484601856407957,0.012682265297861959,0.007047235703952122
Prevalence,United States of America,Both,85 to 89,Dysthymia,Percent,1996,0.009252598053130764,0.012429126928799345,0.007022838862412121
Prevalence,United States of America,Both,90 to 94,Dysthymia,Percent,1996,0.009454494918167662,0.01256117607049052,0.0071574961313804475
Prevalence,United States of America,Both,95 plus,Dysthymia,Percent,1996,0.009911002451852302,0.014852846660734978,0.006816823263848134
Prevalence,United States of America,Both,15 to 19,Bipolar disorder,Percent,1996,0.011055116274450048,0.012355095670793651,0.009753062341277336
Prevalence,United States of America,Both,20 to 24,Bipolar disorder,Percent,1996,0.009968293131137259,0.01110200288597704,0.008836951045905185
Prevalence,United States of America,Both,25 to 29,Bipolar disorder,Percent,1996,0.008416059261594182,0.009412635917285025,0.007519030739027665
Prevalence,United States of America,Both,30 to 34,Bipolar disorder,Percent,1996,0.008007024968290075,0.009078618813436084,0.007045136736797224
Prevalence,United States of America,Both,35 to 39,Bipolar disorder,Percent,1996,0.00804584200266007,0.009151049828978205,0.007106779129491235
Prevalence,United States of America,Both,40 to 44,Bipolar disorder,Percent,1996,0.008254141597532603,0.009283202879726121,0.007239312783258937
Prevalence,United States of America,Both,45 to 49,Bipolar disorder,Percent,1996,0.00824606846396524,0.009311781439391731,0.007214541123273967
Prevalence,United States of America,Both,50 to 54,Bipolar disorder,Percent,1996,0.008007775859477805,0.009112653870121114,0.0069590886789739756
Prevalence,United States of America,Both,55 to 59,Bipolar disorder,Percent,1996,0.007718811630453121,0.008692740141610313,0.0067949122323486665
Prevalence,United States of America,Both,60 to 64,Bipolar disorder,Percent,1996,0.0073653373277860245,0.008183737856213171,0.006639264499925043
Prevalence,United States of America,Both,65 to 69,Bipolar disorder,Percent,1996,0.006720685231501486,0.0075827394941528955,0.005890417422708232
Prevalence,United States of America,Both,70 to 74,Bipolar disorder,Percent,1996,0.005841933025621761,0.006625967360167561,0.005093903011247362
Prevalence,United States of America,Both,75 to 79,Bipolar disorder,Percent,1996,0.004868876551636584,0.005469180969397549,0.004304092002579909
Prevalence,United States of America,Both,80 to 84,Bipolar disorder,Percent,1996,0.003939365133284051,0.0045004593263591,0.0033970938508525207
Prevalence,United States of America,Both,85 to 89,Bipolar disorder,Percent,1996,0.0031982141580373514,0.0037865999938548585,0.0027233162506718044
Prevalence,United States of America,Both,90 to 94,Bipolar disorder,Percent,1996,0.002610515353880253,0.003117496578702512,0.0021726962166276047
Prevalence,United States of America,Both,95 plus,Bipolar disorder,Percent,1996,0.0021256233764390853,0.002738596881510146,0.0016258598418803078
Prevalence,United States of America,Both,15 to 19,Anxiety disorders,Percent,1996,0.054982296657469766,0.07029192489924922,0.042242280656633276
Prevalence,United States of America,Both,20 to 24,Anxiety disorders,Percent,1996,0.07043903844889084,0.09418655236960663,0.05112764333663254
Prevalence,United States of America,Both,25 to 29,Anxiety disorders,Percent,1996,0.07879986064262037,0.10596586807598986,0.058695619024399445
Prevalence,United States of America,Both,30 to 34,Anxiety disorders,Percent,1996,0.08263006463484741,0.10579134610091345,0.06543246812345963
Prevalence,United States of America,Both,35 to 39,Anxiety disorders,Percent,1996,0.08409242173605123,0.10338348740316738,0.06704625583690149
Prevalence,United States of America,Both,40 to 44,Anxiety disorders,Percent,1996,0.08401824886420532,0.10643220951951544,0.06479213820466254
Prevalence,United States of America,Both,45 to 49,Anxiety disorders,Percent,1996,0.08132374864540622,0.1047676084781129,0.061674229124411804
Prevalence,United States of America,Both,50 to 54,Anxiety disorders,Percent,1996,0.07661499776573354,0.096113522628268,0.06001798129428719
Prevalence,United States of America,Both,55 to 59,Anxiety disorders,Percent,1996,0.07092967777125785,0.0875686254525844,0.05710567524265981
Prevalence,United States of America,Both,60 to 64,Anxiety disorders,Percent,1996,0.06505690285330448,0.08305576600810852,0.050934920335607536
Prevalence,United States of America,Both,65 to 69,Anxiety disorders,Percent,1996,0.06046478948239184,0.07779841714803068,0.0463428907800528
Prevalence,United States of America,Both,70 to 74,Anxiety disorders,Percent,1996,0.05662288742346742,0.07242653220097642,0.04441284547224586
Prevalence,United States of America,Both,75 to 79,Anxiety disorders,Percent,1996,0.05280505605879742,0.0668443851536992,0.04232241387807084
Prevalence,United States of America,Both,80 to 84,Anxiety disorders,Percent,1996,0.0489483806459458,0.06191878301638706,0.03882768694374096
Prevalence,United States of America,Both,85 to 89,Anxiety disorders,Percent,1996,0.04443464886119025,0.056195110400083195,0.034219932454980145
Prevalence,United States of America,Both,90 to 94,Anxiety disorders,Percent,1996,0.038893112043816916,0.049989095115639426,0.029604086953699916
Prevalence,United States of America,Both,95 plus,Anxiety disorders,Percent,1996,0.03227027375791844,0.042764740112433856,0.023046651231725532
Prevalence,Oceania,Both,95 plus,Bipolar disorder,Percent,1996,0.0016981697891576835,0.002608563948509366,0.0010134869297421189
Prevalence,Oceania,Both,15 to 19,Anxiety disorders,Percent,1996,0.05175164513037161,0.07189930629551497,0.03567165292899811
Prevalence,Oceania,Both,20 to 24,Anxiety disorders,Percent,1996,0.04904224652544225,0.07109023260170035,0.03249430370890665
Prevalence,Oceania,Both,25 to 29,Anxiety disorders,Percent,1996,0.04664771363530727,0.06976820072531523,0.03077059083047172
Prevalence,Oceania,Both,30 to 34,Anxiety disorders,Percent,1996,0.04551856306247852,0.06518549917797468,0.031201609468500074
Prevalence,Oceania,Both,35 to 39,Anxiety disorders,Percent,1996,0.044885294994237275,0.061585077062800433,0.031502676182615985
Prevalence,Oceania,Both,40 to 44,Anxiety disorders,Percent,1996,0.04493326274632726,0.06401268009296184,0.029322133789181703
Prevalence,Oceania,Both,45 to 49,Anxiety disorders,Percent,1996,0.045568181908798244,0.06459798510488121,0.03026855201899246
Prevalence,Oceania,Both,50 to 54,Anxiety disorders,Percent,1996,0.04653962035426072,0.06298337370748719,0.033324171458991955
Prevalence,Oceania,Both,55 to 59,Anxiety disorders,Percent,1996,0.04787158888409553,0.06388576301609336,0.03576452878231709
Prevalence,Oceania,Both,60 to 64,Anxiety disorders,Percent,1996,0.04935726860853088,0.06963906135781034,0.03489595835934733
Prevalence,Oceania,Both,65 to 69,Anxiety disorders,Percent,1996,0.0499607567276273,0.07305707303399862,0.03491857643573017
Prevalence,Oceania,Both,70 to 74,Anxiety disorders,Percent,1996,0.04995967216705679,0.0733425117372573,0.03592009570143539
Prevalence,Oceania,Both,75 to 79,Anxiety disorders,Percent,1996,0.0494268039801097,0.06989998361959142,0.036274726506120104
Prevalence,Oceania,Both,80 to 84,Anxiety disorders,Percent,1996,0.048247498505251646,0.06666953453121466,0.03465996189178739
Prevalence,Oceania,Both,85 to 89,Anxiety disorders,Percent,1996,0.04593669069145072,0.06342809163253714,0.03179569460572161
Prevalence,Oceania,Both,90 to 94,Anxiety disorders,Percent,1996,0.04258003897357015,0.06023702038153727,0.028895690962078547
Prevalence,Oceania,Both,95 plus,Anxiety disorders,Percent,1996,0.038444222559207916,0.05601998639141965,0.025106648617979233
Prevalence,Europe,Both,15 to 19,Major depressive disorder,Percent,1995,0.02500638835367207,0.03379002570305369,0.018431211979699217
Prevalence,Europe,Both,20 to 24,Major depressive disorder,Percent,1995,0.03302260941897837,0.04327835932811411,0.023849872561737467
Prevalence,Europe,Both,25 to 29,Major depressive disorder,Percent,1995,0.03215417000290193,0.041774419409495604,0.024752252623934254
Prevalence,Europe,Both,30 to 34,Major depressive disorder,Percent,1995,0.03216749376743465,0.04269648872921051,0.02368314996122053
Prevalence,Europe,Both,35 to 39,Major depressive disorder,Percent,1995,0.03413078633064696,0.041513094632071236,0.02758986114088256
Prevalence,Europe,Both,40 to 44,Major depressive disorder,Percent,1995,0.03627139078278917,0.0454234806137858,0.028310633192481973
Prevalence,Europe,Both,45 to 49,Major depressive disorder,Percent,1995,0.038253298415548566,0.045335527440398274,0.031555864981958136
Prevalence,Europe,Both,50 to 54,Major depressive disorder,Percent,1995,0.03991055705280913,0.046544642064709665,0.03351986759397498
Prevalence,Europe,Both,55 to 59,Major depressive disorder,Percent,1995,0.04140133416506509,0.04954016966945426,0.03329406134227475
Prevalence,Europe,Both,60 to 64,Major depressive disorder,Percent,1995,0.042558368174396774,0.05087985282240419,0.03362468082362835
Prevalence,Europe,Both,65 to 69,Major depressive disorder,Percent,1995,0.04353616274010813,0.04980671892112186,0.03649083266617688
Prevalence,Europe,Both,70 to 74,Major depressive disorder,Percent,1995,0.043692858060167594,0.0513666095422739,0.03690660086075707
Prevalence,Europe,Both,75 to 79,Major depressive disorder,Percent,1995,0.04389098850870076,0.05483570251866867,0.0342281922797111
Prevalence,Europe,Both,80 to 84,Major depressive disorder,Percent,1995,0.04430013618955483,0.05502033428352489,0.033640100367493896
Prevalence,Europe,Both,85 to 89,Major depressive disorder,Percent,1995,0.0463632539727128,0.05649210331082418,0.037508695809766214
Prevalence,Europe,Both,90 to 94,Major depressive disorder,Percent,1995,0.04869028529188843,0.06393982926178761,0.03675105658444834
Prevalence,Europe,Both,95 plus,Major depressive disorder,Percent,1995,0.05095658652357582,0.07265376455953453,0.03384878875478556
Prevalence,Europe,Both,15 to 19,Dysthymia,Percent,1995,0.007858441304241917,0.011570821007305106,0.00498205313842723
Prevalence,Europe,Both,20 to 24,Dysthymia,Percent,1995,0.01282371541802742,0.018331412039426898,0.008334085652959542
Prevalence,Europe,Both,25 to 29,Dysthymia,Percent,1995,0.01575785514845522,0.022276588199962397,0.010442702501991037
Prevalence,Europe,Both,30 to 34,Dysthymia,Percent,1995,0.017205200792934392,0.023699729623000307,0.012614273256660258
Prevalence,Europe,Both,35 to 39,Dysthymia,Percent,1995,0.01803636704371327,0.0242533483139281,0.013723568356998114
Prevalence,Europe,Both,40 to 44,Dysthymia,Percent,1995,0.018511159263987324,0.026014091573801742,0.013114815252834993
Prevalence,Europe,Both,45 to 49,Dysthymia,Percent,1995,0.018416767431936914,0.025985031557761173,0.013062867140737414
Prevalence,Europe,Both,50 to 54,Dysthymia,Percent,1995,0.018036408468375446,0.024472872857081007,0.013430422001535533
Prevalence,Europe,Both,55 to 59,Dysthymia,Percent,1995,0.01773965534276767,0.023774565876088064,0.013240948058415516
Prevalence,Europe,Both,60 to 64,Dysthymia,Percent,1995,0.01728122038077887,0.024112143094315294,0.011677875393835928
Prevalence,Europe,Both,65 to 69,Dysthymia,Percent,1995,0.01645249177261983,0.022934254727249574,0.011148944705861481
Prevalence,Europe,Both,70 to 74,Dysthymia,Percent,1995,0.015334553270094996,0.020891539432052693,0.010858998925240193
Prevalence,Europe,Both,75 to 79,Dysthymia,Percent,1995,0.014103016944486473,0.01891122642268676,0.010470567232918091
Prevalence,Europe,Both,80 to 84,Dysthymia,Percent,1995,0.012923065441543766,0.01823874044644939,0.008833358443486976
Prevalence,Europe,Both,85 to 89,Dysthymia,Percent,1995,0.012284153511890565,0.017401412004447586,0.008464619353788932
Prevalence,Europe,Both,90 to 94,Dysthymia,Percent,1995,0.012027920920732916,0.01690616442556899,0.008394774622440593
Prevalence,Europe,Both,95 plus,Dysthymia,Percent,1995,0.012020769955646049,0.019119002420487825,0.007804767673689937
Prevalence,Europe,Both,15 to 19,Bipolar disorder,Percent,1995,0.00879149107885745,0.01243590260022701,0.005988184524871274
Prevalence,Europe,Both,20 to 24,Bipolar disorder,Percent,1995,0.010989062953576736,0.014617534246733134,0.007926304545815633
Prevalence,Europe,Both,25 to 29,Bipolar disorder,Percent,1995,0.011202440013205948,0.014606967869397965,0.008414863887498186
Prevalence,Europe,Both,30 to 34,Bipolar disorder,Percent,1995,0.010622146618041037,0.013805018721923452,0.007994072151913969
Prevalence,Europe,Both,35 to 39,Bipolar disorder,Percent,1995,0.010260928709681563,0.013233404895062218,0.007855069860111426
Prevalence,Europe,Both,40 to 44,Bipolar disorder,Percent,1995,0.010366303079088578,0.013217186766751193,0.007806414918320094
Prevalence,Europe,Both,45 to 49,Bipolar disorder,Percent,1995,0.010582700493211132,0.01374306087155722,0.007992322568242756
Prevalence,Europe,Both,50 to 54,Bipolar disorder,Percent,1995,0.010557929722832723,0.014138904202853055,0.007732485035984555
Prevalence,Europe,Both,55 to 59,Bipolar disorder,Percent,1995,0.010121314735239409,0.01314107647469275,0.0077394277939330245
Prevalence,Europe,Both,60 to 64,Bipolar disorder,Percent,1995,0.010165644608150613,0.012778431864723959,0.007956116474714718
Prevalence,Europe,Both,65 to 69,Bipolar disorder,Percent,1995,0.009438040973701973,0.012130108191972924,0.00716718444663035
Prevalence,Europe,Both,70 to 74,Bipolar disorder,Percent,1995,0.008791133558366379,0.011472633620825706,0.006578772692665121
Prevalence,Europe,Both,75 to 79,Bipolar disorder,Percent,1995,0.00755483802649334,0.00986990932493796,0.005611090036939241
